0,0.170038
10,0.156836
20,0.151755
30,0.154396
40,0.152473
50,0.154423
60,0.156848
70,0.160126
80,0.163004
90,0.165697
100,0.170311
110,0.173147
120,0.175996
130,0.180115
140,0.185493
150,0.189258
160,0.191589
170,0.194953
180,0.200074
190,0.203136
200,0.206804
