0,0.354584
10,0.329479
20,0.321271
30,0.320306
40,0.327616
50,0.328914
60,0.328181
70,0.340609
80,0.341644
90,0.352860
100,0.354660
110,0.357321
120,0.365181
130,0.371839
140,0.377188
150,0.386195
160,0.392484
170,0.402469
180,0.409357
190,0.415195
200,0.421931
